"date","value"
2006-04-01,-1.233479
2006-05-01,3.549519
2006-06-01,-1.491456
2006-07-01,0.688679999999998
2006-08-01,1.631907
2006-09-01,-1.988846
2006-10-01,4.806898
2006-11-01,2.145276
2006-12-01,-0.241311000000003
2007-01-01,4.704177
2007-02-01,-11.274514
2007-03-01,3.028885
2007-04-01,-3.365449
2007-05-01,4.573437
2007-06-01,-0.319739999999999
2007-07-01,1.153888
2007-08-01,2.09531352999999
2007-09-01,-0.999846589999994
2007-10-01,0.332982979999993
2007-11-01,1.9866903
2007-12-01,0.556059780000002
2008-01-01,3.859266
2008-02-01,-8.011071
2008-03-01,-3.38934
2008-04-01,4.842732
2008-05-01,-0.195166999999998
2008-06-01,-3.48077
